time,SO2,O3,NO2,CO
11/17/2022,,0.04,0.03,
11/18/2022,,0.043,0.028,
11/19/2022,,0.044,0.028,
11/20/2022,,0.052,0.036,
11/21/2022,,0.043,0.039,
11/22/2022,,0.041,0.036,
11/23/2022,,0.042,0.033,
11/24/2022,,0.055,0.03,
11/25/2022,,0.055,0.023,
11/26/2022,,0.049,0.032,
11/27/2022,,0.048,0.026,
11/28/2022,,0.037,0.025,
11/29/2022,,0.033,0.024,
11/30/2022,,0.04,0.022,
12/1/2022,,0.035,0.014,
12/2/2022,,0.028,0.021,
12/3/2022,,0.029,0.008,
12/4/2022,,0.039,0.018,
12/5/2022,,0.037,0.019,
12/6/2022,,0.035,0.013,
12/7/2022,,0.024,0.015,
12/8/2022,,0.031,0.025,
12/9/2022,,0.033,0.011,
12/10/2022,,0.035,0.006,
12/11/2022,,0.039,0.004,
12/12/2022,,0.037,0.014,
12/13/2022,,0.031,0.023,
12/14/2022,,0.032,0.022,
12/15/2022,,0.027,0.022,
12/16/2022,,0.028,0.026,
12/17/2022,,0.019,0.014,
12/18/2022,,0.023,0.007,
12/19/2022,,0.018,0.01,
12/20/2022,,0.02,0.017,
12/21/2022,,0.015,0.007,
12/22/2022,,0.013,0.013,
12/23/2022,,0.016,0.011,
12/24/2022,,0.018,0.009,
12/25/2022,,0.018,0.01,
12/26/2022,,0.011,0.012,
12/27/2022,,0.039,0.021,
12/28/2022,,0.033,0.023,
12/29/2022,,0.036,0.009,
12/30/2022,,0.035,0.009,
12/31/2022,,0.042,0.005,
