time,SO2,O3,NO2,CO
12/2/2022,,0.042,,
12/3/2022,,0.038,,
12/4/2022,,0.042,,
12/5/2022,,0.041,,
12/6/2022,,0.043,,
12/7/2022,,0.042,,
12/8/2022,,0.042,,
12/9/2022,,0.044,,
12/10/2022,,0.045,,
12/11/2022,,0.046,,
12/12/2022,,0.045,,
12/13/2022,,0.041,,
12/14/2022,,0.036,,
12/15/2022,,0.046,,
12/16/2022,,0.044,,
12/17/2022,,0.044,,
12/18/2022,,0.039,,
12/19/2022,,0.043,,
12/20/2022,,0.043,,
12/21/2022,,0.042,,
12/22/2022,,0.041,,
12/23/2022,,0.035,,
12/24/2022,,0.038,,
12/25/2022,,0.042,,
12/26/2022,,0.041,,
12/27/2022,,0.044,,
12/28/2022,,0.042,,
12/29/2022,,0.04,,
12/30/2022,,0.038,,
12/31/2022,,0.05,,
