time,SO2,O3,NO2,CO
8/3/2022,0.001,0.057,0.014,0.194
8/4/2022,0,0.036,0.029,0.557
8/5/2022,0.003,0.078,0.034,0.518
8/6/2022,0,0.053,0.031,0.694
8/7/2022,0.001,0.052,0.012,0.14
8/8/2022,0.001,0.053,0.01,0.208
8/9/2022,0.001,0.06,0.016,0.343
8/10/2022,0.001,0.05,0.019,0.368
8/11/2022,0.001,0.059,0.018,0.417
8/12/2022,0.001,0.051,0.016,0.327
8/13/2022,0.001,0.057,0.025,0.458
8/14/2022,0.001,0.054,0.011,0.178
8/15/2022,0.002,0.063,0.014,0.276
8/16/2022,0.001,0.056,0.016,0.225
8/17/2022,0.001,0.052,0.015,0.238
8/18/2022,0.001,0.076,0.016,0.233
8/19/2022,0.001,0.069,0.009,0.197
8/20/2022,0.001,0.055,0.008,0.17
8/21/2022,0,0.058,0.008,0.15
8/22/2022,0.001,0.058,0.016,0.237
8/23/2022,0.001,0.055,0.012,0.331
8/24/2022,0,0.043,0.008,0.25
8/25/2022,0.001,0.056,0.022,0.303
8/26/2022,0.004,0.083,0.016,0.351
8/27/2022,0.002,0.069,0.012,0.261
8/28/2022,0.001,0.047,0.01,0.158
8/29/2022,0.002,0.049,0.022,0.416
8/30/2022,0.002,0.071,0.026,0.52
8/31/2022,0.002,0.07,0.03,0.647
9/1/2022,0.004,0.047,0.032,0.35
9/2/2022,0,0.043,0.008,0.19
9/3/2022,0.001,0.07,0.012,0.199
9/4/2022,0.001,0.045,0.017,0.395
9/5/2022,0.001,0.056,0.04,1.255
9/6/2022,0.003,0.053,0.03,0.842
9/7/2022,0.001,0.038,0.01,0.242
9/8/2022,0.001,0.042,0.02,0.327
9/9/2022,0,0.024,0.007,0.2
9/10/2022,0,0.041,0.008,0.227
9/11/2022,0,0.051,0.013,0.291
9/12/2022,0,0.058,0.013,0.337
9/13/2022,0.002,0.049,0.018,0.445
9/14/2022,0,0.066,0.014,0.3
9/15/2022,0.002,0.062,0.019,0.406
9/16/2022,0.002,0.057,0.034,0.737
9/17/2022,0.002,0.064,0.033,0.664
9/18/2022,0,0.063,0.016,0.411
9/19/2022,0.001,0.066,0.023,0.554
9/20/2022,0.005,0.051,0.024,0.587
9/21/2022,0.001,0.051,0.019,0.498
9/22/2022,0.001,0.064,0.016,0.339
9/23/2022,0.002,0.057,0.026,0.601
9/24/2022,0.001,0.056,0.016,0.414
9/25/2022,0,0.049,0.023,0.522
9/26/2022,0.001,0.054,0.035,0.838
9/27/2022,0,0.061,0.021,0.516
9/28/2022,0.002,0.05,0.025,0.363
